Path To,Path From,Factor
"['dot', 'bch']","['bch', 'link', 'btc', 'dot']",1.0005029661597622
"['dot', 'bch']","['bch', 'link', 'btc', 'ltc', 'dot']",1.000431694385039
"['dot', 'bch']","['bch', 'link', 'btc', 'ltc', 'eth', 'dot']",1.0004313896103765
"['dot', 'bch']","['bch', 'link', 'btc', 'eth', 'dot']",1.0004798080667578
"['dot', 'bch']","['bch', 'link', 'btc', 'eth', 'ltc', 'dot']",1.0004313219709906
"['dot', 'bch', 'ltc']","['ltc', 'dot']",0.9998670543916105
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'dot']",0.9999297883754581
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'eth', 'dot']",0.9998797808870786
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'eth', 'btc', 'dot']",1.0001623376760638
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'eth', 'btc', 'link', 'dot']",1.0000688933234834
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'eth', 'link', 'dot']",0.9998940861265389
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'eth', 'link', 'btc', 'dot']",1.0001611119779548
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'btc', 'dot']",1.0001483930769448
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'btc', 'eth', 'dot']",1.000125243191049
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'btc', 'eth', 'link', 'dot']",1.0001395519423286
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'btc', 'link', 'dot']",1.0000549500271971
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'btc', 'link', 'eth', 'dot']",1.0000543451631847
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'link', 'dot']",1.000095891359446
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'link', 'eth', 'dot']",1.000095286470671
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'link', 'eth', 'btc', 'dot']",1.0003779041595433
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'link', 'btc', 'dot']",1.000362971103784
"['dot', 'bch', 'ltc']","['ltc', 'bch', 'link', 'btc', 'eth', 'dot']",1.0003398162511685
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'dot']",0.9998667497889618
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'bch', 'dot']",0.9999299572302561
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'bch', 'btc', 'dot']",1.000148561968658
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'bch', 'btc', 'link', 'dot']",1.0000551189031308
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'bch', 'link', 'dot']",1.000096060242293
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'bch', 'link', 'btc', 'dot']",1.000363140031732
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'btc', 'dot']",1.000149302895479
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'btc', 'bch', 'dot']",1.0001904399932424
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'btc', 'bch', 'link', 'dot']",1.0003565862752815
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'btc', 'link', 'dot']",1.0000558597607276
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'btc', 'link', 'bch', 'dot']",1.000118753537602
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'link', 'dot']",0.9998810548419869
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'link', 'bch', 'dot']",0.9999439376253336
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'link', 'bch', 'btc', 'dot']",1.0001625454201302
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'link', 'btc', 'dot']",1.0001480772133442
"['dot', 'bch', 'ltc']","['ltc', 'eth', 'link', 'btc', 'bch', 'dot']",1.000189214260694
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'dot']",1.0001469067851707
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'bch', 'dot']",1.0001880437843798
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'bch', 'eth', 'dot']",1.000138023380389
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'bch', 'eth', 'link', 'dot']",1.000152332314514
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'bch', 'link', 'dot']",1.0003541896683736
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'bch', 'link', 'eth', 'dot']",1.0003535846233718
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'eth', 'dot']",1.0001237569336772
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'eth', 'bch', 'dot']",1.0001869806219006
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'eth', 'bch', 'link', 'dot']",1.0003531263292875
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'eth', 'link', 'dot']",1.000138065663693
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'eth', 'link', 'bch', 'dot']",1.000200964610518
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'link', 'dot']",1.000053463874286
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'link', 'bch', 'dot']",1.0001163575004821
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'link', 'bch', 'eth', 'dot']",1.0000663406815942
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'link', 'eth', 'dot']",1.0000528590111724
"['dot', 'bch', 'ltc']","['ltc', 'btc', 'link', 'eth', 'bch', 'dot']",1.000116078217522
"['dot', 'bch', 'ltc']","['ltc', 'link', 'dot']",0.9998797662064287
"['dot', 'bch', 'ltc']","['ltc', 'link', 'bch', 'dot']",0.9999426489087327
"['dot', 'bch', 'ltc']","['ltc', 'link', 'bch', 'eth', 'dot']",0.9998926407771851
"['dot', 'bch', 'ltc']","['ltc', 'link', 'bch', 'eth', 'btc', 'dot']",1.0001752012002565
"['dot', 'bch', 'ltc']","['ltc', 'link', 'bch', 'btc', 'dot']",1.00016125642179
"['dot', 'bch', 'ltc']","['ltc', 'link', 'bch', 'btc', 'eth', 'dot']",1.0001381062381534
"['dot', 'bch', 'ltc']","['ltc', 'link', 'eth', 'dot']",0.9998791614483727
"['dot', 'bch', 'ltc']","['ltc', 'link', 'eth', 'bch', 'dot']",0.999942369674281
"['dot', 'bch', 'ltc']","['ltc', 'link', 'eth', 'bch', 'btc', 'dot']",1.0001609771262918
"['dot', 'bch', 'ltc']","['ltc', 'link', 'eth', 'btc', 'dot']",1.0001617180623106
"['dot', 'bch', 'ltc']","['ltc', 'link', 'eth', 'btc', 'bch', 'dot']",1.0002028556707216
"['dot', 'bch', 'ltc']","['ltc', 'link', 'btc', 'dot']",1.0001467882336506
"['dot', 'bch', 'ltc']","['ltc', 'link', 'btc', 'bch', 'dot']",1.0001879252279835
"['dot', 'bch', 'ltc']","['ltc', 'link', 'btc', 'bch', 'eth', 'dot']",1.000137904829922
"['dot', 'bch', 'ltc']","['ltc', 'link', 'btc', 'eth', 'dot']",1.0001236383849013
"['dot', 'bch', 'ltc']","['ltc', 'link', 'btc', 'eth', 'bch', 'dot']",1.0001868620656302
"['dot', 'bch', 'ltc', 'eth']","['eth', 'dot']",0.9998667497889618
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'dot']",0.9999299572302561
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'ltc', 'dot']",0.999727317135961
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'ltc', 'btc', 'dot']",1.000007130418516
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'ltc', 'btc', 'link', 'dot']",0.9999137005668233
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'ltc', 'link', 'dot']",0.9997400271742287
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'ltc', 'link', 'btc', 'dot']",1.0000070118835642
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'btc', 'dot']",1.000148561968658
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'btc', 'ltc', 'dot']",1.0000773154402525
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'btc', 'ltc', 'link', 'dot']",1.0000900299282256
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'btc', 'link', 'dot']",1.0000551189031308
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'btc', 'link', 'ltc', 'dot']",1.0000063377749089
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'link', 'dot']",1.000096060242293
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'link', 'ltc', 'dot']",1.0000472771170166
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'link', 'ltc', 'btc', 'dot']",1.0003271799530438
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'link', 'btc', 'dot']",1.000363140031732
"['dot', 'bch', 'ltc', 'eth']","['eth', 'bch', 'link', 'btc', 'ltc', 'dot']",1.0002918782176555
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'dot']",0.9998182934037416
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'bch', 'dot']",0.9998810243282115
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'bch', 'btc', 'dot']",1.0000996183688997
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'bch', 'btc', 'link', 'dot']",1.000006179876133
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'bch', 'link', 'dot']",1.0000471192117766
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'bch', 'link', 'btc', 'dot']",1.000314185931311
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'btc', 'dot']",1.000098132149608
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'btc', 'bch', 'dot']",1.0001392671426697
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'btc', 'bch', 'link', 'dot']",1.0003054049241489
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'btc', 'link', 'dot']",1.0000046937956977
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'btc', 'link', 'bch', 'dot']",1.0000675843547309
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'link', 'dot']",0.9998310045986367
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'link', 'bch', 'dot']",0.9998938842343106
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'link', 'bch', 'btc', 'dot']",1.0001124810864321
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'link', 'btc', 'dot']",1.0000980136038695
"['dot', 'bch', 'ltc', 'eth']","['eth', 'ltc', 'link', 'btc', 'bch', 'dot']",1.0001391485920552
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'dot']",1.0001493028954793
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'bch', 'dot']",1.0001904399932424
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'bch', 'ltc', 'dot']",0.9999877471109981
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'bch', 'ltc', 'link', 'dot']",1.0000004604602437
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'bch', 'link', 'dot']",1.0003565862752817
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'bch', 'link', 'ltc', 'dot']",1.0003077904419517
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'ltc', 'dot']",1.000078056314293
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'ltc', 'bch', 'dot']",1.0001408035368917
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'ltc', 'bch', 'link', 'dot']",1.0003069415735886
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'ltc', 'link', 'dot']",1.000090770811685
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'ltc', 'link', 'bch', 'dot']",1.0001536667841247
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'link', 'dot']",1.0000558597607276
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'link', 'bch', 'dot']",1.000118753537602
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'link', 'bch', 'ltc', 'dot']",0.9999160751829254
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'link', 'ltc', 'dot']",1.000007078596368
"['dot', 'bch', 'ltc', 'eth']","['eth', 'btc', 'link', 'ltc', 'bch', 'dot']",1.0000698213656598
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'dot']",0.9998810548419869
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'bch', 'dot']",0.9999439376253337
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'bch', 'ltc', 'dot']",0.9997412946978516
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'bch', 'ltc', 'btc', 'dot']",1.0000211118925808
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'bch', 'btc', 'dot']",1.0001625454201302
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'bch', 'btc', 'ltc', 'dot']",1.0000912978956003
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'ltc', 'dot']",0.9998322822043383
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'ltc', 'bch', 'dot']",0.9998950140064978
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'ltc', 'bch', 'btc', 'dot']",1.0001136111056104
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'ltc', 'btc', 'dot']",1.0001121248655247
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'ltc', 'btc', 'bch', 'dot']",1.0001532604341201
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'btc', 'dot']",1.0001480772133442
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'btc', 'bch', 'dot']",1.000189214260694
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'btc', 'bch', 'ltc', 'dot']",0.9999865216268499
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'btc', 'ltc', 'dot']",1.0000768307194707
"['dot', 'bch', 'ltc', 'eth']","['eth', 'link', 'btc', 'ltc', 'bch', 'dot']",1.0001395778651727
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'dot']",1.000149302895479
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'dot']",1.0001904399932426
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'ltc', 'dot']",0.9999877471109984
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'ltc', 'eth', 'dot']",0.9999874424715813
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'ltc', 'eth', 'link', 'dot']",1.0000017492513515
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'ltc', 'link', 'dot']",1.0000004604602437
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'ltc', 'link', 'eth', 'dot']",0.9999998556291883
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'eth', 'dot']",1.000140419469415
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'eth', 'ltc', 'dot']",1.000091949821384
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'eth', 'ltc', 'link', 'dot']",1.0001046644954112
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'eth', 'link', 'dot']",1.000154728437821
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'eth', 'link', 'ltc', 'dot']",1.0001059424508012
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'link', 'dot']",1.000356586275282
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'link', 'ltc', 'dot']",1.000307790441952
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'link', 'ltc', 'eth', 'dot']",1.000307485705036
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'link', 'eth', 'dot']",1.0003559812288305
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'bch', 'link', 'eth', 'ltc', 'dot']",1.0003075011340639
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'dot']",1.000078056314293
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'bch', 'dot']",1.000140803536892
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'bch', 'eth', 'dot']",1.0000907854954333
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'bch', 'eth', 'link', 'dot']",1.0001050937537277
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'bch', 'link', 'dot']",1.0003069415735888
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'bch', 'link', 'eth', 'dot']",1.0003063365571638
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'eth', 'dot']",1.0000777516473642
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'eth', 'bch', 'dot']",1.0001409724273234
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'eth', 'bch', 'link', 'dot']",1.0003071104920753
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'eth', 'link', 'dot']",1.000092059719184
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'eth', 'link', 'bch', 'dot']",1.0001549557726834
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'link', 'dot']",1.0000907708116853
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'link', 'bch', 'dot']",1.0001536667841247
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'link', 'bch', 'eth', 'dot']",1.0001036480993621
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'link', 'eth', 'dot']",1.0000901659260073
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'ltc', 'link', 'eth', 'bch', 'dot']",1.000153387490746
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'dot']",1.0001261529885244
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'bch', 'dot']",1.0001893768282162
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'bch', 'ltc', 'dot']",0.999986684161427
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'bch', 'ltc', 'link', 'dot']",0.9999993974971586
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'bch', 'link', 'dot']",1.000355522933648
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'bch', 'link', 'ltc', 'dot']",1.0003067271521864
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'ltc', 'dot']",1.0000776840318875
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'ltc', 'bch', 'dot']",1.0001404312311286
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'ltc', 'bch', 'link', 'dot']",1.0003065692059798
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'ltc', 'link', 'dot']",1.0000903985245468
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'ltc', 'link', 'bch', 'dot']",1.000153294473573
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'link', 'dot']",1.0001404617528202
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'link', 'bch', 'dot']",1.000203360850336
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'link', 'bch', 'ltc', 'dot']",1.000000665349625
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'link', 'ltc', 'dot']",1.0000916764617074
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'eth', 'link', 'ltc', 'bch', 'dot']",1.000154424538866
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'dot']",1.0000558597607279
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'bch', 'dot']",1.000118753537602
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'bch', 'ltc', 'dot']",0.9999160751829255
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'bch', 'ltc', 'eth', 'dot']",0.9999157705653429
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'bch', 'eth', 'dot']",1.0000687365988858
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'bch', 'eth', 'ltc', 'dot']",1.0000202704248105
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'ltc', 'dot']",1.000007078596368
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'ltc', 'bch', 'dot']",1.0000698213656596
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'ltc', 'bch', 'eth', 'dot']",1.0000198068740904
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'ltc', 'eth', 'dot']",1.0000067739510619
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'ltc', 'eth', 'bch', 'dot']",1.0000699902441048
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'eth', 'dot']",1.000055254896165
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'eth', 'bch', 'dot']",1.0001184742539726
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'eth', 'bch', 'ltc', 'dot']",0.9999157959558941
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'eth', 'ltc', 'dot']",1.0000067893754512
"['dot', 'bch', 'ltc', 'eth', 'btc']","['btc', 'link', 'eth', 'ltc', 'bch', 'dot']",1.0000695321265967
"['dot', 'bch', 'ltc', 'eth', 'btc', 'link']","['link', 'dot']",1.0000558597607276
"['dot', 'bch', 'ltc', 'eth', 'btc', 'link']","['link', 'bch', 'dot']",1.000118753537602
"['dot', 'bch', 'ltc', 'eth', 'btc', 'link']","['link', 'bch', 'ltc', 'dot']",0.9999160751829254
